,time,total_time,Ec,I_avg,Ewe_avg,cycle
792,8.231299792059872,8.231299792059872,0.7685128450393677,0.00034507206873968244,0.7686736583709717,2
793,8.241449791803461,8.241449791803461,0.7583547234535217,0.00012335267092566937,0.7584397792816162,2
794,8.25159979154705,8.25159979154705,0.748196542263031,-7.735972030786797e-05,0.7483013272285461,2
795,8.261799791289377,8.261799791289377,0.7380384206771851,-0.0002639401063788682,0.738086462020874,2
796,8.271949791032966,8.271949791032966,0.7278802990913391,-0.00043677043868228793,0.7280243635177612,2
797,8.282099790776556,8.282099790776556,0.7177221179008484,-0.0005792360752820969,0.7182486653327942,2
798,8.292249790520145,8.292249790520145,0.7075639963150024,-0.0007180733373388648,0.7068501114845276,2
799,8.302399790263735,8.302399790263735,0.6974058151245117,-0.0008357125334441662,0.6978190541267395,2
800,8.312549790007324,8.312549790007324,0.6872476935386658,-0.0009140113252215087,0.6876423954963684,2
801,8.32274978974965,8.32274978974965,0.6770895719528198,-0.0009705392876639962,0.6775039434432983,2
802,8.33289978949324,8.33289978949324,0.6669313907623291,-0.0010081608779728413,0.6657807230949402,2
803,8.34304978923683,8.34304978923683,0.6567732691764832,-0.0010662166168913245,0.657131552696228,2
804,8.353199788980419,8.353199788980419,0.6466150879859924,-0.0010786298662424088,0.6470694541931152,2
805,8.363349788724008,8.363349788724008,0.6364569664001465,-0.0010740464786067605,0.6369310021400452,2
806,8.373499788467598,8.373499788467598,0.6262987852096558,-0.0010715639218688011,0.6268307566642761,2
807,8.383699788209924,8.383699788209924,0.6161406636238098,-0.0010835950961336493,0.6154321432113647,2
808,8.393849787953513,8.393849787953513,0.6059825420379639,-0.0010853138519451022,0.6063055992126465,2
809,8.403999787697103,8.403999787697103,0.5958243608474731,-0.0010774839902296662,0.5961862802505493,2
810,8.414149787440692,8.414149787440692,0.5856662392616272,-0.0010664075380191207,0.5860096216201782,2
811,8.424299787184282,8.424299787184282,0.5755080580711365,-0.0010560950031504035,0.5756229758262634,2
812,8.434449786927871,8.434449786927871,0.5653499364852905,-0.0010824493365362287,0.5653126239776611,2
813,8.444649786670197,8.444649786670197,0.5551917552947998,-0.0010893243597820401,0.5554987788200378,2
814,8.454799786413787,8.454799786413787,0.5450336337089539,-0.001092952792532742,0.5453794002532959,2
815,8.464949786157376,8.464949786157376,0.5348755121231079,-0.00109314383007586,0.5352027416229248,2
816,8.475099785900966,8.475099785900966,0.5247173309326172,-0.0011019285302609205,0.5248351693153381,2
817,8.485249785644555,8.485249785644555,0.5145592093467712,-0.001128855743445456,0.5138184428215027,2
818,8.495399785388145,8.495399785388145,0.5044010281562805,-0.001160366227850318,0.5046728253364563,2
819,8.505599785130471,8.505599785130471,0.4942428767681122,-0.0011771718272939324,0.49455344676971436,2
820,8.51574978487406,8.51574978487406,0.48408475518226624,-0.001194168347865343,0.4845104515552521,2
821,8.52589978461765,8.52589978461765,0.4739266037940979,-0.0012210955610498786,0.47399014234542847,2
822,8.53604978436124,8.53604978436124,0.46376845240592957,-0.0012972935801371932,0.464042603969574,2
823,8.546199784104829,8.546199784104829,0.45361030101776123,-0.0013263215078040957,0.45428600907325745,2
824,8.556349783848418,8.556349783848418,0.4434521496295929,-0.0013601236278191209,0.4440329968929291,2
825,8.566549783590744,8.566549783590744,0.43329399824142456,-0.001382276532240212,0.4335699677467346,2
826,8.576699783334334,8.576699783334334,0.4231358468532562,-0.0014206620398908854,0.4227059483528137,2
827,8.586849783077923,8.586849783077923,0.4129777252674103,-0.0015255061443895102,0.4133312404155731,2
828,8.596999782821513,8.596999782821513,0.40281957387924194,-0.0015579714672639966,0.4032500386238098,2
829,8.607149782565102,8.607149782565102,0.3926614224910736,-0.0015835618833079934,0.39324524998664856,2
830,8.617299782308692,8.617299782308692,0.3825032711029053,-0.001608197228051722,0.382533997297287,2
831,8.627499782051018,8.627499782051018,0.37234511971473694,-0.0016588050639256835,0.37084898352622986,2
832,8.637649781794607,8.637649781794607,0.3621869683265686,-0.001744933775626123,0.36269620060920715,2
833,8.647799781538197,8.647799781538197,0.35202884674072266,-0.0017460795352235436,0.3526150584220886,2
834,8.657949781281786,8.657949781281786,0.3418706953525543,-0.0017516178777441382,0.34245750308036804,2
835,8.668099781025376,8.668099781025376,0.331712543964386,-0.0017565832240507007,0.3311925232410431,2
836,8.678249780768965,8.678249780768965,0.32155439257621765,-0.0018129200907424092,0.31983211636543274,2
837,8.688399780512555,8.688399780512555,0.3113962411880493,-0.0018348820740357041,0.3117557168006897,2
838,8.698599780254881,8.698599780254881,0.301238089799881,-0.001834309077821672,0.30198001861572266,2
839,8.70874977999847,8.70874977999847,0.29107993841171265,-0.0018413750221952796,0.2914215326309204,2
840,8.71889977974206,8.71889977974206,0.2809218168258667,-0.0018849169136956334,0.2797365188598633,2
841,8.72904977948565,8.72904977948565,0.27076366543769836,-0.0019150906009599566,0.27135464549064636,2
842,8.739199779229239,8.739199779229239,0.26060551404953003,-0.001919673872180283,0.26094886660575867,2
843,8.749349778972828,8.749349778972828,0.2504473626613617,-0.00192559405695647,0.25077223777770996,2
844,8.759549778715154,8.759549778715154,0.24028921127319336,-0.001933423918671906,0.23912540078163147,2
845,8.769699778458744,8.769699778458744,0.23013105988502502,-0.001975246937945485,0.2304571121931076,2
846,8.779849778202333,8.779849778202333,0.21997292339801788,-0.0019758197013288736,0.2202613800764084,2
847,8.789999777945923,8.789999777945923,0.20981477200984955,-0.001975056016817689,0.20995108783245087,2
848,8.800149777689512,8.800149777689512,0.1996566206216812,-0.0019735281821340322,0.19860975444316864,2
849,8.810299777433102,8.810299777433102,0.18949848413467407,-0.002002747030928731,0.18971236050128937,2
850,8.820499777175428,8.820499777175428,0.17934033274650574,-0.0019924344960600138,0.17965027689933777,2
851,8.830649776919017,8.830649776919017,0.1691821813583374,-0.0019838407170027494,0.16941635310649872,2
852,8.840799776662607,8.840799776662607,0.15902402997016907,-0.001971236430108547,0.1593351662158966,2
853,8.850949776406196,8.850949776406196,0.14886589348316193,-0.001986896153539419,0.1490248739719391,2
854,8.861099776149786,8.861099776149786,0.1387077420949936,-0.0019754378590732813,0.1388482302427292,2
855,8.871249775893375,8.871249775893375,0.12854959070682526,-0.001960350899025798,0.12874795496463776,2
856,8.881449775635701,8.881449775635701,0.11839144676923752,-0.0019479378825053573,0.11853312700986862,2
857,8.89159977537929,8.89159977537929,0.10823329538106918,-0.00195347610861063,0.10738272964954376,2
858,8.90174977512288,8.90174977512288,0.09807515144348145,-0.0019601599778980017,0.09844714403152466,2
859,8.91189977486647,8.91189977486647,0.08791700750589371,-0.0019542397931218147,0.08827050030231476,2
860,8.922049774610059,8.922049774610059,0.07775885611772537,-0.0019523301161825657,0.07790292054414749,2
861,8.932199774353649,8.932199774353649,0.06760071218013763,-0.0019681809935718775,0.06709620356559753,2
862,8.942399774095975,8.942399774095975,0.0574425645172596,-0.0019777293782681227,0.057664189487695694,2
863,8.952549773839564,8.952549773839564,0.04728441685438156,-0.0019720003474503756,0.04744936153292656,2
864,8.962699773583154,8.962699773583154,0.037126269191503525,-0.0019756287802010775,0.037119969725608826,2
865,8.972849773326743,8.972849773326743,0.02696812152862549,-0.0019720003474503756,0.02617960050702095,2
866,8.982999773070333,8.982999773070333,0.0168099757283926,-0.002005229704082012,0.017205823212862015,2
867,8.993149772813922,8.993149772813922,0.0066518280655145645,-0.002018979750573635,0.00695280684158206,2
868,8.999899772643403,8.999899772643403,-0.0001202701241709292,-0.0020289102103561163,2.199651498813182e-05,2
869,9.010099772385729,9.010099772385729,0.010037876665592194,-0.0018812883645296097,0.00945400819182396,3
870,9.020249772129318,9.020249772129318,0.02019602432847023,-0.0018696390325203538,0.019783398136496544,3
871,9.030399771872908,9.030399771872908,0.030354171991348267,-0.0018392743077129126,0.029998227953910828,3
872,9.040549771616497,9.040549771616497,0.0405123196542263,-0.001804517232812941,0.04019396752119064,3
873,9.050699771360087,9.050699771360087,0.05067046731710434,-0.0017798817716538906,0.04970235005021095,3
874,9.060849771103676,9.060849771103676,0.06082861125469208,-0.0017810276476666331,0.059974461793899536,3
875,9.071049770846003,9.071049770846003,0.07098676264286041,-0.0017495171632617712,0.07085755467414856,3
876,9.081199770589592,9.081199770589592,0.08114490658044815,-0.0017042566323652864,0.08097691833972931,3
877,9.091349770333181,9.091349770333181,0.09130305796861649,-0.001636270317249,0.09038983285427094,3
878,9.10149977007677,9.10149977007677,0.10146120190620422,-0.0016007493250072002,0.1019984632730484,3
879,9.11164976982036,9.11164976982036,0.11161934584379196,-0.0013217381201684475,0.11156412959098816,3
880,9.12179976956395,9.12179976956395,0.1217774972319603,-0.0010877965250983834,0.12139709293842316,3
881,9.131999769306276,9.131999769306276,0.13193564116954803,-0.0008914765785448253,0.13144008815288544,3
882,9.142149769049865,9.142149769049865,0.14209379255771637,-0.0007493928424082696,0.14029930531978607,3
883,9.152299768793455,9.152299768793455,0.1522519439458847,-0.0006214411114342511,0.1518506556749344,3
884,9.162449768537044,9.162449768537044,0.16241008043289185,-0.0005057115922681987,0.1619318425655365,3
885,9.172599768280634,9.172599768280634,0.17256823182106018,-0.00040373214869759977,0.17205120623111725,3
886,9.182749768024223,9.182749768024223,0.18272638320922852,-0.00032180483685806394,0.18144503235816956,3
887,9.19294976776655,9.19294976776655,0.19288451969623566,-0.0002488532627467066,0.19240449368953705,3
888,9.203099767510139,9.203099767510139,0.203042671084404,-0.0001875509915407747,0.20277206599712372,3
889,9.213249767253728,9.213249767253728,0.21320082247257233,-0.00012624874943867326,0.21279595792293549,3
890,9.223399766997318,9.223399766997318,0.22335895895957947,-8.117917604977265e-05,0.222648024559021,3
