,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.0999302938580513,-0.000393886846723035,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.097333624958992,-0.0003804356965702027,,,,,,,,,
2,,4.006999969482422,0.09997854381799698,-0.00035375382867641747,100015.6171875,0.009131722152233124,0.001939875422976911,-0.02286192961037159,0.013230363838374615,0.0019398988224565983,0.05062735080718994,1.680261254310608,-0.00035375382867641747
3,,4.551000118255615,0.09995954483747482,-0.00034437727299518883,88999.9921875,0.00911768339574337,0.0019512432627379894,-0.017735203728079796,0.013328422792255878,0.0019512632861733437,0.0240501556545496,1.6812857389450073,-0.00034437727299518883
4,,5.09499979019165,0.09997081011533737,-0.00034606686676852405,78015.6171875,0.008576530031859875,0.0018686134135350585,-0.030800463631749153,0.012788590975105762,0.0018686288967728615,-0.0013549329014495015,1.6818009614944458,-0.00034606686676852405
5,,5.638999938964844,0.0999767929315567,-0.00034854153636842966,66999.9921875,0.009140241891145706,0.002017111284658313,-0.0401921309530735,0.013880149461328983,0.0020171217620372772,-0.02481367439031601,1.6817593574523926,-0.00034854153636842966
6,,6.183000087738037,0.09997686743736267,-0.0003370371414348483,56015.62109375,0.009109907783567905,0.0020308662205934525,-0.06778745353221893,0.014050689525902271,0.0020308750681579113,-0.055192731320858,1.681634783744812,-0.0003370371414348483
7,,6.7270002365112305,0.09996403753757477,-0.00032701349118724465,44999.9921875,0.00921124778687954,0.002048922935500741,-0.10915081202983856,0.014333552680909634,0.0020489280577749014,-0.09292295575141907,1.6817125082015991,-0.00032701349118724465
8,,7.270999908447266,0.10001231729984283,-0.0003307078150101006,34015.6171875,0.009339753538370132,0.0020639013964682817,-0.16372798383235931,0.014643605798482895,0.002063905354589224,-0.13999880850315094,1.6815487146377563,-0.0003307078150101006
9,,7.815000057220459,0.09997338056564331,-0.00032519898377358913,22999.998046875,0.009436254389584064,0.002017933176830411,-0.25112321972846985,0.01475418359041214,0.0020179334096610546,-0.21509583294391632,1.6814210414886475,-0.00032519898377358913
10,,8.222999572753906,0.0999896377325058,-0.00032789562828838825,12015.625,0.00870564766228199,0.0016171770403161645,-0.4242822527885437,0.013004962354898453,0.0016171778552234173,-0.3670578598976135,1.6808665990829468,-0.00032789562828838825
11,,8.843999862670898,0.10002286732196808,-0.00032307501533068717,1001.6024780273438,0.010241609998047352,0.0006455975235439837,-0.5250970721244812,0.018258368596434593,0.0006455976399593055,-0.9938459396362305,1.6792922019958496,-0.00032307501533068717
