,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.10176017880439758,-3.557445597834885e-05,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.10176017880439758,-3.512364128255285e-05,,,,,,,,,
2,,3.9850001335144043,0.09936849772930145,-3.417388506932184e-05,100015.6171875,0.010241363197565079,4.146052106079878e-06,-1.1683763265609741,0.035541363060474396,4.178813469479792e-06,-1.2269742488861084,3.687818765640259,-3.417388506932184e-05
3,,4.5289998054504395,0.09942758828401566,-3.406068208278157e-05,88999.9921875,0.008569059893488884,3.5690029562829295e-06,-1.596670389175415,0.030313467606902122,3.5604000458988594e-06,-1.5923466682434082,3.687655210494995,-3.406068208278157e-05
4,,5.072999954223633,0.0993906557559967,-3.433287929510698e-05,78015.6171875,0.008644276298582554,3.6138578707323177e-06,-1.3771374225616455,0.0308219101279974,3.621001951614744e-06,-1.4068584442138672,3.688005208969116,-3.433287929510698e-05
5,,5.617000102996826,0.09964744001626968,-3.480868326732889e-05,66999.9921875,0.009066430851817131,3.027525281140697e-06,-1.4392139911651611,0.033251434564590454,3.0328480988828233e-06,-1.4328186511993408,3.6900687217712402,-3.480868326732889e-05
6,,6.1610002517700195,0.09939037263393402,-3.4103693906217813e-05,56015.62109375,0.008670971728861332,2.6134891868423438e-06,-1.2288920879364014,0.03334648907184601,2.6311747660656692e-06,-1.1409531831741333,3.6896090507507324,-3.4103693906217813e-05
7,,6.704999923706055,0.09919819235801697,-3.27439047396183e-05,44999.9921875,0.009250969626009464,2.5695171643747017e-06,-1.5765907764434814,0.033867307007312775,2.573455049059703e-06,-1.4418838024139404,3.689117670059204,-3.27439047396183e-05
8,,7.249000072479248,0.09931810200214386,-3.366030068718828e-05,34015.6171875,0.009518574923276901,2.8732122245855862e-06,-1.1540006399154663,0.03367019072175026,2.8834399472543737e-06,-0.9314345121383667,3.6952311992645264,-3.366030068718828e-05
9,,7.793000221252441,0.09946836531162262,-3.4265969588886946e-05,22999.998046875,0.009721636772155762,1.2487574849728844e-06,-0.8584368228912354,0.03027995489537716,1.2539419458335033e-06,-0.5682047009468079,3.698855400085449,-3.4265969588886946e-05
10,,8.359000205993652,0.0994405671954155,-3.429838761803694e-05,12015.625,0.009344340302050114,8.511599389748881e-07,-0.9438448548316956,0.02359107881784439,8.522240477759624e-07,-0.653816282749176,3.6999239921569824,-3.429838761803694e-05
11,,8.979999542236328,0.09944751858711243,-3.4286247682757676e-05,1001.6024780273438,0.010298952460289001,5.491723982231633e-07,-0.03535212203860283,0.021360808983445168,5.49178650999238e-07,-0.05610229820013046,3.6995065212249756,-3.4286247682757676e-05
