,time,total_time,Ec,I_avg,Ewe_avg,cycle
6676,70.97629820698785,70.97629820698785,1.0224372148513794,-8.015431376406923e-05,1.0224436521530151,23
6677,70.98644820673144,70.98644820673144,1.0122790336608887,-8.068930037552491e-05,1.0121906995773315,23
6678,70.99659820647503,70.99659820647503,1.002120852470398,-7.82245333539322e-05,1.002224087715149,23
6679,71.00679820621735,71.00679820621735,0.9919626712799072,-7.841560000088066e-05,0.9922192096710205,23
6680,71.01694820596094,71.01694820596094,0.9818044900894165,-7.583619299111888e-05,0.9819280505180359,23
6681,71.02709820570453,71.02709820570453,0.9716463088989258,-8.321139466715977e-05,0.971789538860321,23
6682,71.03724820544812,71.03724820544812,0.9614881277084351,-8.422404789598659e-05,0.9617656469345093,23
6683,71.04739820519171,71.04739820519171,0.9513299465179443,-8.67270355229266e-05,0.9515126347541809,23
6684,71.0575482049353,71.0575482049353,0.9411717653274536,-8.722380880499259e-05,0.94143146276474,23
6685,71.06774820467763,71.06774820467763,0.9310135841369629,-8.816003537504002e-05,0.9308920502662659,23
6686,71.07789820442122,71.07789820442122,0.9208554029464722,-8.542776777176186e-05,0.921211838722229,23
6687,71.0880482041648,71.0880482041648,0.9106972217559814,-9.232530283043161e-05,0.910691499710083,23
6688,71.0981982039084,71.0981982039084,0.9005390405654907,-9.796179074328393e-05,0.9008967280387878,23
6689,71.10834820365199,71.10834820365199,0.890380859375,-9.977693116525188e-05,0.8906437158584595,23
6690,71.11849820339557,71.11849820339557,0.8802226781845093,-0.00010642607230693102,0.8801615834236145,23
6691,71.1286982031379,71.1286982031379,0.8700644969940186,-0.00011464196722954512,0.8701567649841309,23
6692,71.13884820288149,71.13884820288149,0.8599063158035278,-0.00011878812802024186,0.8598846793174744,23
6693,71.14899820262508,71.14899820262508,0.8497481346130371,-0.0001313985703745857,0.8499371409416199,23
6694,71.15914820236867,71.15914820236867,0.8395899534225464,-0.00013980553194414824,0.8397986888885498,23
6695,71.16929820211226,71.16929820211226,0.8294317722320557,-0.00015104027988854796,0.8294501900672913,23
6696,71.17944820185585,71.17944820185585,0.8192735910415649,-0.00015919885481707752,0.8191398978233337,23
6697,71.18964820159817,71.18964820159817,0.8091154098510742,-0.00016913436411414295,0.8090396523475647,23
6698,71.19979820134176,71.19979820134176,0.7989572286605835,-0.0001767961512086913,0.7991111874580383,23
6699,71.20994820108535,71.20994820108535,0.7887990474700928,-0.0001855088339652866,0.7889727354049683,23
