,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.09941095858812332,-0.00022651188191957772,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.10009831190109253,-0.0001695738174021244,,,,,,,,,
2,,4.006999969482422,0.09899965673685074,-0.00011318598262732849,100015.6171875,0.009033678099513054,0.00166534713935107,-0.009339730255305767,0.010472182184457779,0.0016653541242703795,-0.012897701002657413,1.6255890130996704,-0.00011318598262732849
3,,4.551000118255615,0.09902264177799225,-0.00010942641529254615,88999.9921875,0.00901750661432743,0.0016839796444401145,-0.007408947218209505,0.010654465295374393,0.0016839876770973206,-0.04472208395600319,1.6250066757202148,-0.00010942641529254615
4,,5.09499979019165,0.09902353584766388,-9.698588837636635e-05,78015.6171875,0.009067319333553314,0.001710936427116394,-0.011668057180941105,0.010932098142802715,0.0017109430627897382,-0.08091076463460922,1.6246064901351929,-9.698588837636635e-05
5,,5.638999938964844,0.09900129586458206,-0.00010490597924217582,66999.9921875,0.009197622537612915,0.0017647898057475686,-0.0232645682990551,0.011407207697629929,0.0017647939966991544,-0.11430485546588898,1.6243553161621094,-0.00010490597924217582
6,,6.183000087738037,0.09902440011501312,-0.00010160329838981852,56015.62109375,0.009166521951556206,0.0017717629671096802,-0.04990733042359352,0.011651921086013317,0.0017717679729685187,-0.1571471393108368,1.6241819858551025,-0.00010160329838981852
7,,6.7270002365112305,0.09901585429906845,-9.465667244512588e-05,44999.9921875,0.00894634984433651,0.0017421389929950237,-0.08118399232625961,0.011700336821377277,0.0017421407392248511,-0.2075195610523224,1.6243517398834229,-9.465667244512588e-05
8,,7.270999908447266,0.09899366647005081,-9.714067709865049e-05,34015.6171875,0.009301942773163319,0.0018028183840215206,-0.1317833811044693,0.01257855910807848,0.0018028210615739226,-0.2802733778953552,1.6243869066238403,-9.714067709865049e-05
9,,7.815000057220459,0.09900610893964767,-9.113207488553599e-05,22999.998046875,0.009446611627936363,0.001795659656636417,-0.2081158310174942,0.013480153866112232,0.0017956615192815661,-0.38771164417266846,1.6243945360183716,-9.113207488553599e-05
10,,8.222999572753906,0.09900268912315369,-9.040666918735951e-05,12015.625,0.008241725154221058,0.0014065400464460254,-0.3750709593296051,0.012699700891971588,0.0014065392315387726,-0.5931386947631836,1.6242183446884155,-9.040666918735951e-05
11,,8.843999862670898,0.09902697056531906,-9.145291551249102e-05,1001.6024780273438,0.010140672326087952,0.0005574724054895341,-0.6574594974517822,0.026507681235671043,0.0005574722890742123,-1.196021556854248,1.6205040216445923,-9.145291551249102e-05
