,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.09989897906780243,0.001960319932550192,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.09966986626386642,0.001972542144358158,,,,,,,,,
2,,3.8489999771118164,0.09987056255340576,0.001988546457141638,100015.6171875,0.009658265858888626,0.0018312049796804786,0.04897959902882576,0.010850928723812103,0.0018312116153538227,0.012011508457362652,-0.3907608389854431,0.001988546457141638
3,,4.39300012588501,0.09983774274587631,0.0019872337579727173,88999.9921875,0.009116405621170998,0.0017390352440997958,0.021904468536376953,0.010303618386387825,0.0017390395514667034,-0.017015140503644943,-0.3921019732952118,0.0019872337579727173
4,,4.936999797821045,0.09983821213245392,0.0019981544464826584,78015.6171875,0.009318266063928604,0.0017941222758963704,-0.013382714241743088,0.010711636394262314,0.0017941257683560252,-0.04737948626279831,-0.39260271191596985,0.0019981544464826584
5,,5.480999946594238,0.09981277585029602,0.001990597927942872,66999.9921875,0.009181600995361805,0.0016903324285522103,-0.04142574593424797,0.010406455025076866,0.0016903345240280032,-0.076744444668293,-0.4015521705150604,0.001990597927942872
6,,6.025000095367432,0.09983914345502853,0.002001869259402156,56015.62109375,0.009162601083517075,0.0015872487565502524,-0.07677388936281204,0.01011563464999199,0.0015872492222115397,-0.1266704946756363,-0.4037542939186096,0.002001869259402156
7,,6.569000244140625,0.09984307736158371,0.0019797387067228556,44999.9921875,0.009343527257442474,0.0016080628847703338,-0.13081113994121552,0.010303886607289314,0.0016080628847703338,-0.19351288676261902,-0.4034814238548279,0.0019797387067228556
8,,7.11299991607666,0.09985139220952988,0.002003614790737629,34015.6171875,0.009468628093600273,0.0016001580515876412,-0.19149619340896606,0.010575414635241032,0.0016001578187569976,-0.26424136757850647,-0.4048755168914795,0.002003614790737629
9,,7.6570000648498535,0.0998220294713974,0.002000299049541354,22999.998046875,0.009551609866321087,0.0015545202186331153,-0.2851535975933075,0.01093782763928175,0.0015545216156169772,-0.38104552030563354,-0.40395286679267883,0.002000299049541354
10,,8.0649995803833,0.09982935339212418,0.0019936582539230585,12015.625,0.009292082861065865,0.0013128225691616535,-0.4809035062789917,0.011271681636571884,0.0013128226855769753,-0.595832884311676,-0.40328511595726013,0.0019936582539230585
11,,8.685999870300293,0.0998346358537674,0.0020009870640933514,1001.6024780273438,0.010434101335704327,0.0003355251392349601,-0.8822036385536194,0.012281711213290691,0.0003355251392349601,-0.5393404960632324,-0.40278810262680054,0.0020009870640933514
