,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.10000361502170563,-0.00017163733718916774,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.09954537451267242,-0.00017843935347627848,,,,,,,,,
2,,4.006999969482422,0.10023912042379379,-0.00017453267355449498,100015.6171875,0.009212878532707691,0.001539104268886149,-0.035606902092695236,0.010774173773825169,0.0015391124179586768,-0.0448005385696888,1.8618345260620117,-0.00017453267355449498
3,,4.551000118255615,0.10024387389421463,-0.00018336281937081367,88999.9921875,0.009248750284314156,0.0015663116937503219,-0.03879650682210922,0.011013125069439411,0.0015663189115002751,-0.07780464738607407,1.86488676071167,-0.00018336281937081367
4,,5.09499979019165,0.10018078237771988,-0.00018595870642457157,78015.6171875,0.00909506343305111,0.0015627482207491994,-0.047380730509757996,0.011143136769533157,0.0015627549728378654,-0.11255134642124176,1.8678256273269653,-0.00018595870642457157
5,,5.638999938964844,0.10024905949831009,-0.00019490446720737964,66999.9921875,0.009132188744843006,0.0015891236253082752,-0.06979238241910934,0.011491186916828156,0.0015891300281509757,-0.15813986957073212,1.8707581758499146,-0.00019490446720737964
6,,6.183000087738037,0.10018676519393921,-0.00018973505939356983,56015.62109375,0.009235993027687073,0.001619027927517891,-0.09087879210710526,0.011897041462361813,0.0016190322348847985,-0.20157068967819214,1.8738776445388794,-0.00018973505939356983
7,,6.7270002365112305,0.1002081111073494,-0.00020115736697334796,44999.9921875,0.009215811267495155,0.0016157664358615875,-0.133274644613266,0.01220788899809122,0.0016157682985067368,-0.2626282274723053,1.8771554231643677,-0.00020115736697334796
8,,7.270999908447266,0.10021676868200302,-0.00020023612887598574,34015.6171875,0.009338217787444592,0.001612265594303608,-0.19553142786026,0.012751366011798382,0.001612266176380217,-0.3507258892059326,1.8802490234375,-0.00020023612887598574
9,,7.815000057220459,0.10022946447134018,-0.00019738847913686186,22999.998046875,0.00961720198392868,0.0016021463088691235,-0.28933680057525635,0.013903845101594925,0.0016021467745304108,-0.4770372211933136,1.8829400539398193,-0.00019738847913686186
10,,8.222999572753906,0.10018745064735413,-0.00019931305723730475,12015.625,0.008547105826437473,0.0012149096000939608,-0.46630650758743286,0.013575717806816101,0.0012149091344326735,-0.6968492269515991,1.8847434520721436,-0.00019931305723730475
11,,8.843999862670898,0.10026632249355316,-0.0002175384433940053,1001.6024780273438,0.010075291618704796,0.00046849637874402106,-0.5280852913856506,0.030781904235482216,0.00046849643695168197,-0.9888865947723389,1.8816936016082764,-0.0002175384433940053
