,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.09976761788129807,-0.0004911783034913242,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.099462129175663,-0.0004051215946674347,,,,,,,,,
2,,4.14300012588501,0.09934844821691513,-0.0003125421644654125,100015.6171875,0.009198491461575031,0.001527293585240841,0.0018495520344004035,0.012982114218175411,0.0015273145399987698,-0.01487052533775568,1.7573243379592896,-0.0003125421644654125
3,,4.686999797821045,0.09932565689086914,-0.0003051274688914418,88999.9921875,0.009026397950947285,0.0015229856362566352,0.005778471473604441,0.013019241392612457,0.0015230042627081275,-0.04414594545960426,1.756831407546997,-0.0003051274688914418
4,,5.230999946594238,0.09936138242483139,-0.0003011384978890419,78015.6171875,0.008654299192130566,0.0014835003530606627,0.0037713050842285156,0.012754887342453003,0.0014835131587460637,-0.06520183384418488,1.756231427192688,-0.0003011384978890419
5,,5.775000095367432,0.09935174137353897,-0.000300193001748994,66999.9921875,0.008965167216956615,0.0015653680311515927,-0.012614887207746506,0.013561688363552094,0.0015653803711757064,-0.09382276237010956,1.7557704448699951,-0.000300193001748994
6,,6.319000244140625,0.09931901842355728,-0.00029305057250894606,56015.62109375,0.009220431558787823,0.0016206969739869237,-0.027303265407681465,0.014268883503973484,0.0016207066364586353,-0.1261153370141983,1.7555371522903442,-0.00029305057250894606
7,,6.86299991607666,0.09935547411441803,-0.0002877804508898407,44999.9921875,0.009274305775761604,0.001642645918764174,-0.05703992396593094,0.014689840376377106,0.0016426531365141273,-0.16606704890727997,1.7553235292434692,-0.0002877804508898407
8,,7.4070000648498535,0.09933479875326157,-0.0002788514830172062,34015.6171875,0.009242648258805275,0.0016398370498791337,-0.10061730444431305,0.01502392441034317,0.001639841590076685,-0.22435447573661804,1.7550103664398193,-0.0002788514830172062
9,,7.951000213623047,0.09934859722852707,-0.00027943329769186676,22999.998046875,0.009500505402684212,0.0016532898880541325,-0.16447880864143372,0.01605929434299469,0.0016532914014533162,-0.3112507164478302,1.7549221515655518,-0.00027943329769186676
10,,8.494999885559082,0.09933304041624069,-0.0002690404071472585,12015.625,0.009755006060004234,0.0015809988835826516,-0.3050987720489502,0.017741957679390907,0.0015810001641511917,-0.4804910719394684,1.7544505596160889,-0.0002690404071472585
11,,9.116000175476074,0.09934923052787781,-0.00026902370154857635,1001.6024780273438,0.010200479999184608,0.0005700030014850199,-0.6187299489974976,0.027129868045449257,0.000570002943277359,-0.9307905435562134,1.750916600227356,-0.00026902370154857635
