,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.10041067749261856,-0.0001883748482214287,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.09995244443416595,-0.00018791627371683717,,,,,,,,,
2,,4.14300012588501,0.09911592304706573,-0.00013353729445952922,100015.6171875,0.009845840744674206,0.001578973955474794,0.21987058222293854,0.025028808042407036,0.0015790596371516585,-0.04989028349518776,1.770504117012024,-0.00013353729445952922
3,,4.686999797821045,0.09911604970693588,-0.00013532943557947874,88999.9921875,0.009238837286829948,0.0015253243036568165,0.2756630480289459,0.024315573275089264,0.0015253908932209015,-0.06187653914093971,1.7717565298080444,-0.00013532943557947874
4,,5.230999946594238,0.09912511706352234,-0.00013442497584037483,78015.6171875,0.008527463302016258,0.0014983786968514323,0.30793455243110657,0.02410563826560974,0.0014984315494075418,-0.08283372968435287,1.7727060317993164,-0.00013442497584037483
5,,5.775000095367432,0.09913723170757294,-0.00013673925423063338,66999.9921875,0.00924878753721714,0.0017593592638149858,0.31351906061172485,0.02856818400323391,0.0017594071105122566,-0.10308413207530975,1.773308515548706,-0.00013673925423063338
6,,6.319000244140625,0.09909326583147049,-0.0001350963138975203,56015.62109375,0.008984183892607689,0.001855607028119266,0.3088440001010895,0.030495472252368927,0.0018556439317762852,-0.12120793014764786,1.7743462324142456,-0.0001350963138975203
7,,6.86299991607666,0.09907896816730499,-0.0001263146405108273,44999.9921875,0.00929495133459568,0.0020729308016598225,0.2681514620780945,0.03455466777086258,0.0020729585085064173,-0.1486770063638687,1.7750229835510254,-0.0001263146405108273
8,,7.4070000648498535,0.09906431287527084,-0.00012965832138434052,34015.6171875,0.00938978511840105,0.0022383772302418947,0.18513357639312744,0.03817944973707199,0.0022383946925401688,-0.18623597919940948,1.7755142450332642,-0.00012965832138434052
9,,7.951000213623047,0.09911701828241348,-0.00013198940723668784,22999.998046875,0.010020689107477665,0.002404311206191778,0.05771588161587715,0.043028462678194046,0.0024043223820626736,-0.24706906080245972,1.776039481163025,-0.00013198940723668784
10,,8.494999885559082,0.09908440709114075,-0.00012756780779454857,12015.625,0.01029400248080492,0.0023677863646298647,-0.10259879380464554,0.047031596302986145,0.0023677891585975885,-0.3627409338951111,1.7759220600128174,-0.00012756780779454857
11,,9.116000175476074,0.09906173497438431,-0.00012949427764397115,1001.6024780273438,0.00985164474695921,0.0014590254286304116,-0.49334973096847534,0.07987432926893234,0.0014590254286304116,-0.8609259128570557,1.7542181015014648,-0.00012949427764397115
