,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.0996309146285057,-0.0003389358753338456,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.09840895235538483,-0.00030507874907925725,,,,,,,,,
2,,4.006999969482422,0.09905923157930374,-0.000248659256612882,100015.6171875,0.009218728169798851,0.0014553432120010257,-0.048052117228507996,0.013445168733596802,0.0014553674263879657,-0.05837482586503029,1.8636820316314697,-0.000248659256612882
3,,4.551000118255615,0.09908774495124817,-0.00024821169790811837,88999.9921875,0.009077612310647964,0.0014520501717925072,-0.04401843249797821,0.013510269112884998,0.001452068448998034,-0.08824363350868225,1.865197777748108,-0.00024821169790811837
4,,5.09499979019165,0.09910181909799576,-0.00024749559815973043,78015.6171875,0.008982572704553604,0.001446882146410644,-0.05011964216828346,0.01360609382390976,0.0014468968147411942,-0.11905417591333389,1.86667799949646,-0.00024749559815973043
5,,5.638999938964844,0.09911226481199265,-0.00024861638667061925,66999.9921875,0.009076406247913837,0.0014906079741194844,-0.0599682480096817,0.014145986177027225,0.0014906213618814945,-0.14728619158267975,1.8682899475097656,-0.00024861638667061925
6,,6.183000087738037,0.0990777313709259,-0.00024114012194331735,56015.62109375,0.00922318547964096,0.001512437011115253,-0.086991086602211,0.01467273011803627,0.00151244702283293,-0.19285625219345093,1.8695800304412842,-0.00024114012194331735
7,,6.7270002365112305,0.09909365326166153,-0.0002371474402025342,44999.9921875,0.009234089404344559,0.001526099513284862,-0.11680446565151215,0.015071779489517212,0.0015261067310348153,-0.24075493216514587,1.870570182800293,-0.0002371474402025342
8,,7.270999908447266,0.09908375144004822,-0.00023541499103885144,34015.6171875,0.009303838014602661,0.0015124864876270294,-0.1629961133003235,0.015592002309858799,0.0015124911442399025,-0.3133285939693451,1.8722211122512817,-0.00023541499103885144
9,,7.815000057220459,0.09909197688102722,-0.00023935730860102922,22999.998046875,0.00948063563555479,0.0014756809687241912,-0.2470359355211258,0.01648831181228161,0.0014756820164620876,-0.4292982816696167,1.873235821723938,-0.00023935730860102922
10,,8.222999572753906,0.09907855093479156,-0.00023316226725000888,12015.625,0.007995710708200932,0.0010810347739607096,-0.3789760172367096,0.01502710860222578,0.001081034424714744,-0.6427251696586609,1.8736646175384521,-0.00023316226725000888
11,,8.843999862670898,0.09909488260746002,-0.00023208440688904375,1001.6024780273438,0.009856065735220909,0.0005695867585018277,-0.317023903131485,0.04237021505832672,0.0005695867585018277,-0.9671144485473633,1.8648611307144165,-0.00023208440688904375
