,time,total_time,Ewe,I,freq,Ewe_mod,I_mod,phase_Zwe,Ece_mod,Ice_mod,phase_Zce,Ece,I_range
0,1.0000080353711382,1.0000080353711382,0.09987378120422363,-4.782572796102613e-05,,,,,,,,,
1,2.0000160707422765,2.0000160707422765,0.10033201426267624,-4.530363730737008e-05,,,,,,,,,
2,,4.14300012588501,0.100326307117939,1.389947829011362e-05,100015.6171875,0.008847681805491447,0.0014013081090524793,0.21547333896160126,0.022568928077816963,0.0014013844775035977,-0.02060721442103386,1.566057562828064,1.389947829011362e-05
3,,4.686999797821045,0.10039164125919342,1.0365560228819959e-05,88999.9921875,0.009211093187332153,0.0015186234377324581,0.2691863179206848,0.024561719968914986,0.0015186915406957269,-0.031175751239061356,1.5656157732009888,1.0365560228819959e-05
4,,5.230999946594238,0.10035596787929535,1.2830917512474116e-05,78015.6171875,0.009104274213314056,0.0015953503316268325,0.30261561274528503,0.025910861790180206,0.0015954080736264586,-0.04538441076874733,1.5657124519348145,1.2830917512474116e-05
5,,5.775000095367432,0.10035216808319092,8.623784196970519e-06,66999.9921875,0.009019007906317711,0.0017136669484898448,0.3244037628173828,0.027950158342719078,0.0017137144459411502,-0.05523934215307236,1.5655075311660767,8.623784196970519e-06
6,,6.319000244140625,0.10032402724027634,1.415125916537363e-05,56015.62109375,0.00908043421804905,0.0018426907481625676,0.30576783418655396,0.030523374676704407,0.0018427284667268395,-0.0697883814573288,1.5652015209197998,1.415125916537363e-05
7,,6.86299991607666,0.10030055791139603,1.5749470549053513e-05,44999.9921875,0.00935316365212202,0.0020510870963335037,0.271192729473114,0.03433656319975853,0.002051115268841386,-0.08452066779136658,1.5653389692306519,1.5749470549053513e-05
8,,7.4070000648498535,0.10031304508447647,1.601615258550737e-05,34015.6171875,0.00954919122159481,0.002231425605714321,0.19174234569072723,0.03784123808145523,0.002231443068012595,-0.10684822499752045,1.5650943517684937,1.601615258550737e-05
9,,7.951000213623047,0.10032501816749573,1.3634727110911626e-05,22999.998046875,0.009943547658622265,0.002416092436760664,0.06576275825500488,0.04203367233276367,0.002416099887341261,-0.14987948536872864,1.5647779703140259,1.3634727110911626e-05
10,,8.494999885559082,0.10032421350479126,1.2519531992438715e-05,12015.625,0.010134896263480186,0.0023681502789258957,-0.09760522842407227,0.043733227998018265,0.0023681526072323322,-0.22684141993522644,1.564678430557251,1.2519531992438715e-05
11,,9.116000175476074,0.1004047840833664,8.4074463302386e-06,1001.6024780273438,0.010171584784984589,0.0015031617367640138,-0.4785537123680115,0.053864944726228714,0.0015031617367640138,-0.750106155872345,1.5556341409683228,8.4074463302386e-06
